0.007689,-0.070120,0.002161,-0.122475,-0.023350,-0.331185,0.230280,-0.198628,-0.334353,0.224855,-0.242146,1.019067,aa
0.020592,-0.075219,-0.008527,-0.093034,0.019602,-0.372729,0.208807,-0.228156,-0.387541,0.282289,-0.213806,1.082955,aa
0.041930,-0.084632,-0.026230,-0.005077,-0.022752,-0.403968,0.141833,-0.160020,-0.369073,0.158080,-0.258378,0.910629,aa
0.018550,-0.058531,0.058942,-0.063809,-0.012463,-0.355131,0.151266,-0.177565,-0.338904,0.198891,-0.224332,0.909785,aa
0.051325,-0.080053,0.008044,-0.044140,0.001820,-0.305472,0.193769,-0.159485,-0.342732,0.230957,-0.175796,0.942238,aa
0.027882,-0.125429,-0.025510,-0.014973,-0.061015,-0.380202,0.178400,-0.188912,-0.469247,0.255028,-0.178782,0.817121,aa
0.048210,-0.062343,0.012438,-0.098845,-0.043931,-0.321248,0.074018,-0.211934,-0.379309,0.177833,-0.208428,0.969313,aa
0.069183,-0.060443,0.000519,-0.096862,0.040357,-0.367970,0.184575,-0.275554,-0.443426,0.351364,-0.222070,0.930443,aa
0.075095,-0.007017,-0.027430,-0.011766,-0.111054,-0.384814,0.160356,-0.162817,-0.364810,0.309048,-0.315467,0.891243,aa
0.056740,-0.023491,0.046452,-0.082671,-0.080275,-0.372513,0.151936,-0.255210,-0.351883,0.338393,-0.198428,0.974961,aa
0.048363,-0.015982,-0.030258,-0.088133,-0.056893,-0.303888,0.150698,-0.226453,-0.317288,0.277810,-0.070476,1.076900,aa
0.051912,-0.102887,-0.011225,-0.140022,0.073583,-0.355490,0.228668,-0.165389,-0.203089,0.278884,-0.175321,0.875907,aa
0.081033,-0.079905,0.024490,-0.103659,-0.061825,-0.362789,0.217031,-0.147986,-0.334156,0.410329,-0.110730,0.868355,aa
0.065210,-0.049261,0.024512,-0.104936,-0.047412,-0.400160,0.230276,-0.160326,-0.334107,0.344851,-0.046131,1.117972,aa
0.085772,-0.076563,0.006977,-0.159965,-0.109181,-0.447533,0.104378,0.025655,-0.262154,0.114980,-0.382738,0.923892,aa
0.019191,-0.100644,0.056196,-0.008730,0.011080,-0.422853,0.181601,-0.232041,-0.174214,0.128896,-0.308811,0.996274,aa
0.061335,-0.081660,0.021169,-0.058714,-0.001711,-0.480920,0.235560,-0.263246,-0.270686,0.264194,-0.267351,1.105172,aa
0.016293,-0.075202,0.026464,-0.038067,-0.049771,-0.417118,0.160895,-0.148900,-0.449197,0.266653,-0.213248,0.940033,aa
0.041629,-0.087489,0.023292,-0.103305,-0.065869,-0.373471,0.176573,-0.246651,-0.370921,0.247325,-0.262686,0.948115,aa
-0.043057,-0.044230,0.062202,-0.044492,-0.020408,-0.351592,0.160758,-0.196252,-0.383386,0.210069,-0.160333,1.164197,aa
0.062079,-0.007358,0.094041,-0.073098,-0.020961,-0.402820,0.156488,-0.109445,-0.379657,0.273061,-0.197340,1.019846,aa
0.011529,-0.054800,0.046000,-0.083945,-0.044541,-0.436415,0.186812,-0.178599,-0.393762,0.329928,-0.120964,1.074674,aa
0.050693,-0.077765,0.030310,-0.048274,-0.000526,-0.339033,0.181159,-0.198860,-0.397511,0.303871,-0.108972,1.055937,aa
0.046767,-0.065820,0.019971,0.003346,-0.018692,-0.402024,0.177776,-0.124420,-0.351715,0.276067,-0.147971,1.084917,aa
0.083592,-0.053670,0.011034,-0.026618,0.005265,-0.348203,0.214649,-0.122295,-0.332519,0.228894,-0.026247,1.174411,aa
0.059552,-0.026750,0.018603,-0.023945,-0.037010,-0.385251,0.247787,-0.100084,-0.310464,0.449415,-0.397882,1.019398,aa
0.080734,-0.052589,0.026411,-0.064354,-0.015524,-0.397668,0.148908,-0.168333,-0.335473,0.316604,-0.181433,1.031776,aa
0.145270,-0.119880,0.007339,-0.036640,-0.104470,-0.361761,0.123526,-0.220576,-0.308162,0.351630,-0.122019,1.129907,aa
0.029164,-0.052472,0.119053,0.019282,-0.088909,-0.325528,0.110487,-0.182515,-0.208917,0.301056,-0.362822,1.054282,aa
0.047519,-0.043259,0.043996,-0.088058,-0.082264,-0.393640,0.087651,-0.323521,-0.220438,0.271409,-0.265268,1.071681,aa
0.088628,-0.040469,0.038090,-0.123570,-0.052850,-0.299053,0.106852,-0.234609,-0.243791,0.194266,-0.154706,1.212584,aa
0.037762,-0.088369,0.074604,-0.065742,-0.013736,-0.357019,0.115096,-0.188343,-0.302214,0.438921,-0.306222,1.083605,aa
0.034573,-0.057263,0.033385,-0.112182,-0.065689,-0.341264,0.199588,-0.171746,-0.239213,0.401128,-0.258351,1.018467,aa
0.112702,-0.065891,0.041247,-0.106505,-0.035980,-0.328504,0.222277,-0.106948,-0.271639,0.311863,-0.144951,1.203858,aa
0.068901,-0.056044,-0.003191,-0.011550,-0.072468,-0.369873,0.157516,-0.219095,-0.183715,0.276122,-0.367028,0.943996,aa
0.065269,-0.022816,0.056336,-0.069137,-0.069645,-0.343208,0.220490,-0.193868,-0.223952,0.194444,-0.148761,1.154554,aa
0.036880,-0.128463,0.004618,-0.022238,-0.038290,-0.354794,0.199835,-0.163609,-0.232538,0.295437,-0.139226,1.096302,aa
0.045955,-0.024153,-0.019857,-0.024560,0.003651,-0.394156,0.157624,-0.111105,-0.266040,0.430075,-0.243879,0.865036,aa
0.053049,-0.038367,-0.031235,-0.035545,-0.023533,-0.408814,0.180633,-0.224257,-0.291312,0.329397,-0.061739,1.015138,aa
0.052284,-0.048497,-0.031189,-0.015272,-0.062467,-0.425146,0.171472,-0.208971,-0.244990,0.333689,-0.034825,1.118875,aa
0.039181,-0.013104,-0.016859,-0.105575,-0.048349,-0.394807,0.156144,-0.091639,-0.278680,0.369810,-0.244782,0.826242,aa
0.044041,-0.104960,0.054617,-0.057011,0.001001,-0.424288,0.090627,-0.205445,-0.329562,0.434660,-0.087768,0.999032,aa
0.042718,-0.084111,0.056977,-0.008321,-0.035612,-0.414044,0.155469,-0.136943,-0.284324,0.379627,0.000991,1.162308,aa
0.012336,-0.008405,0.081179,-0.046522,-0.003837,-0.428358,0.110600,-0.145800,-0.220138,0.354710,-0.075093,1.057469,aa
0.051688,-0.035609,-0.014031,-0.100275,-0.094484,-0.439476,0.153786,-0.226228,-0.314254,0.337454,-0.026513,1.012426,aa
-0.018090,-0.049812,-0.004626,-0.077591,-0.088448,-0.428354,0.117938,-0.150062,-0.282682,0.352461,0.045344,1.240388,aa
-0.011607,-0.069086,0.030369,-0.046215,-0.024192,-0.374707,0.167437,-0.145810,-0.204785,0.391568,-0.238889,0.852316,aa
0.040418,-0.081342,0.048775,-0.090338,-0.047787,-0.431558,0.172219,-0.170024,-0.291669,0.353525,-0.077044,1.010811,aa
0.019486,-0.112052,0.053836,-0.047589,-0.013638,-0.359680,0.145361,-0.163988,-0.289643,0.278659,0.049830,1.105020,aa
-0.036205,0.266881,-0.123133,-0.184588,-0.309836,0.121710,0.070433,-0.043804,0.260111,-0.595249,0.159879,-0.079225,ee
-0.019173,0.304009,-0.225268,-0.254797,-0.370239,0.171637,-0.030450,-0.016527,0.592068,-0.773063,0.264927,-0.379266,ee
0.032333,0.278645,-0.217217,-0.194440,-0.300724,0.165417,0.015434,-0.042891,0.528534,-0.679847,0.249032,-0.392184,ee
0.028566,0.234333,-0.143575,-0.214643,-0.337700,0.155253,0.052322,0.048543,0.253468,-0.558107,0.139635,-0.077965,ee
-0.042019,0.308836,-0.192747,-0.176997,-0.317357,0.133407,0.083738,-0.022983,0.417015,-0.634951,0.310510,-0.189389,ee
-0.079447,0.317133,-0.145077,-0.192516,-0.357887,0.156882,0.085106,0.031378,0.500383,-0.701689,0.311574,-0.274503,ee
-0.040196,0.325132,-0.217871,-0.247101,-0.307427,0.250649,-0.012295,0.064311,0.285919,-0.831265,0.128553,-0.208428,ee
-0.005814,0.291678,-0.205074,-0.204970,-0.356508,0.180913,0.038995,0.044189,0.434164,-0.798017,0.268858,-0.275255,ee
-0.017265,0.263792,-0.222145,-0.206771,-0.305482,0.156117,-0.002296,-0.011094,0.495144,-0.800140,0.218955,-0.417453,ee
-0.047324,0.404966,-0.159848,-0.222246,-0.378524,0.148182,0.136103,-0.154419,0.362394,-0.670300,0.252010,-0.121091,ee
-0.010254,0.327860,-0.155822,-0.214485,-0.340296,0.167494,0.028520,-0.043498,0.503342,-0.655195,0.299097,-0.305545,ee
-0.021427,0.282017,-0.119142,-0.221268,-0.315735,0.114958,0.026338,-0.119696,0.521317,-0.718609,0.278216,-0.486080,ee
0.047511,0.257858,-0.212948,-0.233355,-0.369516,0.172419,0.061873,0.033751,0.350714,-0.676438,0.210769,-0.150492,ee
-0.002533,0.242519,-0.172314,-0.202300,-0.379210,0.155047,0.032503,-0.032606,0.536510,-0.660976,0.323895,-0.346495,ee
0.054644,0.356900,-0.216605,-0.203608,-0.294526,0.142102,-0.038814,0.054079,0.546934,-0.772406,0.212147,-0.532177,ee
0.022013,0.279340,-0.235340,-0.217787,-0.288753,0.189197,0.106193,0.087070,0.466517,-0.715647,0.341414,-0.097249,ee
0.001392,0.308168,-0.196287,-0.238900,-0.312739,0.197933,-0.005042,0.087347,0.542362,-0.757992,0.254744,-0.391123,ee
-0.012752,0.279395,-0.120000,-0.254559,-0.298346,0.194270,0.021885,-0.001544,0.502038,-0.700619,0.269152,-0.577370,ee
0.007027,0.269293,-0.185170,-0.225532,-0.317367,0.179235,0.055371,-0.033561,0.445908,-0.663791,0.366058,-0.198785,ee
-0.002019,0.306734,-0.237453,-0.155092,-0.218382,0.115683,0.144128,-0.038833,0.491094,-0.611308,0.417812,-0.280950,ee
-0.098328,0.320211,-0.122764,-0.226873,-0.278122,0.140503,0.074546,0.012524,0.495624,-0.691562,0.323879,-0.438283,ee
-0.069337,0.228795,-0.174238,-0.203237,-0.335575,0.205607,0.110679,0.083078,0.386678,-0.696039,0.354516,-0.192099,ee
-0.048639,0.292975,-0.237199,-0.207495,-0.321340,0.107323,0.144198,-0.039559,0.589522,-0.735683,0.460420,-0.215023,ee
-0.016681,0.283782,-0.099186,-0.142348,-0.323886,0.145674,0.054454,0.076830,0.536474,-0.724477,0.332446,-0.425062,ee
0.031079,0.295020,-0.165546,-0.264937,-0.349671,0.165940,0.086588,0.050121,0.387277,-0.616105,0.277011,-0.073951,ee
0.053311,0.285013,-0.140658,-0.227264,-0.328080,0.119129,0.132120,-0.020267,0.538309,-0.654679,0.426616,-0.281320,ee
0.029213,0.272802,-0.162102,-0.164038,-0.381952,0.109074,0.148396,0.003417,0.459912,-0.869521,0.237901,-0.465965,ee
-0.035020,0.284527,-0.198243,-0.251738,-0.383186,0.125848,0.106449,-0.049463,0.482788,-0.792270,0.302349,-0.493314,ee
-0.003957,0.289051,-0.205769,-0.226269,-0.326176,0.130075,0.071163,-0.022361,0.475281,-0.758943,0.224021,-0.512104,ee
0.002343,0.304056,-0.236364,-0.232760,-0.343285,0.088939,0.036917,0.003150,0.407661,-0.781136,0.190161,-0.465004,ee
0.019633,0.313585,-0.170881,-0.252598,-0.292823,0.077366,0.061138,-0.022002,0.330742,-0.776862,0.219421,-0.557796,ee
-0.014374,0.294143,-0.167966,-0.211618,-0.300144,0.098943,0.092626,-0.090511,0.400204,-0.759490,0.220922,-0.554201,ee
0.032172,0.278434,-0.162526,-0.147702,-0.339319,0.102225,0.131718,0.007900,0.395287,-0.770044,0.202748,-0.326335,ee
0.005358,0.290683,-0.172920,-0.136115,-0.314225,0.079232,0.095799,-0.046620,0.425931,-0.864158,0.227795,-0.459264,ee
0.026051,0.296721,-0.244247,-0.170138,-0.343906,0.103697,0.059380,-0.048192,0.403246,-0.792555,0.187134,-0.479804,ee
0.038951,0.266489,-0.237845,-0.252722,-0.360426,0.090339,0.112343,0.088418,0.417540,-0.759606,0.149769,-0.451621,ee
-0.021103,0.318548,-0.168969,-0.214044,-0.352198,0.137822,0.149373,0.035803,0.370027,-0.803164,0.152530,-0.516969,ee
-0.040400,0.272756,-0.135381,-0.209928,-0.340656,0.129968,0.139825,0.076102,0.417485,-0.799029,0.213434,-0.593821,ee
-0.056108,0.340132,-0.143356,-0.257102,-0.402214,0.189479,0.172385,0.129217,0.435747,-0.796988,0.245945,-0.451394,ee
-0.054938,0.302094,-0.227284,-0.216061,-0.322821,0.151125,0.137690,0.023719,0.379156,-0.720594,0.321890,-0.557153,ee
0.041282,0.305282,-0.192435,-0.199958,-0.332358,0.203164,0.091157,0.049443,0.387632,-0.686147,0.306729,-0.603792,ee
0.018664,0.308416,-0.157842,-0.250403,-0.306309,0.157654,0.137070,0.028192,0.326041,-0.734989,0.309761,-0.466960,ee
0.013367,0.335849,-0.199131,-0.157736,-0.356633,0.124146,0.090527,0.011473,0.429749,-0.737426,0.240184,-0.524581,ee
-0.001919,0.367356,-0.143510,-0.211932,-0.333334,0.208214,0.051303,-0.007275,0.395596,-0.688137,0.281163,-0.597128,ee
0.043342,0.272522,-0.215667,-0.263165,-0.296971,0.191914,0.181312,-0.024035,0.392503,-0.805854,0.384676,-0.515958,ee
-0.024206,0.311172,-0.168374,-0.193475,-0.313402,0.195587,0.089105,0.009062,0.348621,-0.632500,0.258126,-0.537993,ee
-0.031641,0.288057,-0.222586,-0.181511,-0.437593,0.210392,0.097325,-0.073117,0.388068,-0.620369,0.284254,-0.584508,ee
0.035147,0.323520,-0.207395,-0.338380,-0.303427,0.125019,0.193695,0.067121,0.359458,-0.768774,0.279032,-0.478065,ee
-0.048880,0.281219,-0.210649,-0.293876,-0.313425,0.146853,0.140382,-0.007302,0.295852,-0.612354,0.234687,-0.591279,ee
-0.045276,0.297328,-0.233204,-0.174672,-0.338563,0.107502,0.081471,-0.015806,0.310397,-0.593000,0.244185,-0.552437,ee
-0.009427,0.370948,-0.190578,-0.208765,-0.306434,0.233922,0.056964,-0.066702,0.345917,-0.879766,0.299669,-0.154866,ee
-0.007363,0.279016,-0.224165,-0.227385,-0.341732,0.117198,0.085550,-0.080228,0.479540,-0.772891,0.426117,-0.364256,ee
0.024111,0.272531,-0.149439,-0.189512,-0.264158,0.205684,0.034449,-0.012159,0.443055,-0.792454,0.347300,-0.576846,ee
0.004092,0.281092,-0.156108,-0.242306,-0.411563,0.228218,0.032854,-0.010923,0.333929,-0.805776,0.341277,-0.314674,ee
0.013347,0.292251,-0.189305,-0.239694,-0.314059,0.145541,0.178376,0.025181,0.437544,-0.736057,0.417670,-0.417391,ee
-0.013618,0.223006,-0.161154,-0.297975,-0.332085,0.212425,0.126951,0.062243,0.532007,-0.776914,0.383076,-0.484752,ee
0.015530,0.312269,-0.143405,-0.249580,-0.397994,0.235252,0.017998,-0.093216,0.419141,-0.880619,0.357740,-0.390588,ee
0.005158,0.269648,-0.185960,-0.255340,-0.295808,0.194214,0.148265,0.019836,0.445484,-0.707101,0.416694,-0.423538,ee
-0.002893,0.283530,-0.186333,-0.236008,-0.249878,0.229534,0.150438,0.024480,0.481333,-0.701318,0.251113,-0.473484,ee
-0.026512,0.267994,-0.123440,-0.182608,-0.353441,0.182464,0.021406,0.026078,0.330266,-0.863942,0.310000,-0.536019,ee
-0.000276,0.230046,-0.207822,-0.281364,-0.317543,0.142719,0.055278,-0.049592,0.369708,-0.775637,0.220685,-0.516101,ee
-0.087188,0.298338,-0.196599,-0.229472,-0.303068,0.168887,0.070914,-0.097087,0.412029,-0.777091,0.246666,-0.553960,ee
-0.059870,0.314570,-0.227736,-0.204260,-0.329012,0.156477,0.084470,-0.124683,0.310133,-0.854052,0.431347,-0.321949,ee
-0.042528,0.264940,-0.121489,-0.212312,-0.309689,0.179755,0.082974,-0.026750,0.373342,-0.714709,0.308555,-0.462096,ee
0.031864,0.228581,-0.131502,-0.190623,-0.305738,0.226812,0.052786,-0.092188,0.444515,-0.696983,0.319774,-0.646866,ee
-0.052502,0.272890,-0.177026,-0.232505,-0.350600,0.181347,0.084412,-0.115704,0.366790,-0.838796,0.379254,-0.313791,ee
0.015984,0.273373,-0.215962,-0.175139,-0.330627,0.176899,0.070976,-0.045045,0.404486,-0.733388,0.331085,-0.471433,ee
-0.006427,0.257243,-0.236218,-0.193849,-0.371186,0.188664,0.041632,-0.079690,0.436819,-0.683070,0.294127,-0.533221,ee
-0.027375,0.302747,-0.253424,-0.236121,-0.285197,0.227450,0.068521,-0.040187,0.338807,-0.892717,0.373874,-0.242023,ee
-0.025139,0.226096,-0.175274,-0.248390,-0.286815,0.186333,0.080193,-0.028091,0.379114,-0.768844,0.289603,-0.511637,ee
-0.012500,0.270168,-0.151668,-0.184253,-0.240734,0.214543,0.106046,-0.067713,0.377317,-0.748301,0.233459,-0.557619,ee
0.014364,0.343088,-0.158566,-0.167774,-0.187201,0.169156,0.108740,-0.056295,0.346736,-0.908461,0.297910,-0.426255,ee
-0.045508,0.221757,-0.186193,-0.217164,-0.301007,0.146465,0.102414,-0.038882,0.403517,-0.769769,0.254838,-0.499840,ee
-0.029838,0.215371,-0.173419,-0.230310,-0.338789,0.186804,0.075061,-0.112174,0.414231,-0.714570,0.246449,-0.594406,ee
0.025633,0.301990,-0.176699,-0.237794,-0.307111,0.264734,0.098937,0.042534,0.425090,-0.881700,0.273243,-0.380331,ee
-0.015086,0.243643,-0.198516,-0.174312,-0.354449,0.184359,0.099841,0.030185,0.383199,-0.736088,0.251396,-0.499947,ee
0.002952,0.266679,-0.177893,-0.102566,-0.374420,0.203292,0.126085,0.017796,0.320623,-0.803965,0.367804,-0.346160,ee
0.074163,0.325848,-0.167930,-0.203596,-0.320321,0.155555,0.161194,-0.032335,0.347936,-0.746660,0.402518,-0.514260,ee
0.013492,0.296342,-0.138431,-0.242750,-0.343313,0.179035,0.077826,-0.024227,0.354335,-0.719594,0.267314,-0.542437,ee
0.011380,0.267676,-0.230467,-0.229432,-0.255388,0.169769,0.067811,-0.076730,0.260074,-0.705045,0.349049,-0.419006,ee
0.012038,0.275763,-0.200233,-0.231320,-0.344653,0.102792,0.101155,-0.089486,0.303057,-0.691674,0.283628,-0.474078,ee
-0.017051,0.282656,-0.205203,-0.296936,-0.374168,0.204687,0.083092,-0.053511,0.368265,-0.688268,0.364286,-0.540638,ee
0.048008,0.287719,-0.187157,-0.121283,-0.443150,0.220084,0.096672,-0.027017,0.349048,-0.848030,0.330141,-0.386358,ee
0.027235,0.289580,-0.143575,-0.240019,-0.398362,0.125583,0.055989,-0.029964,0.374906,-0.709773,0.353578,-0.573855,ee
-0.051389,0.299771,-0.165240,-0.192386,-0.358156,0.168295,0.098527,-0.017308,0.379669,-0.725919,0.317037,-0.583857,ee
0.023169,0.274846,-0.168771,-0.251903,-0.437909,0.097148,0.122754,-0.081391,0.375822,-0.807410,0.460248,-0.374290,ee
0.007414,0.346675,-0.163304,-0.220476,-0.374523,0.128875,0.067466,0.032875,0.353287,-0.674730,0.353842,-0.575302,ee
0.016061,0.318744,-0.159298,-0.209870,-0.383198,0.235262,0.130266,0.011214,0.410084,-0.587073,0.409246,-0.533595,ee
-0.059936,0.237041,-0.210969,-0.108035,-0.362102,0.167029,0.231228,0.091632,0.465450,-0.871021,0.276904,-0.388912,ee
-0.062303,0.326580,-0.225773,-0.251494,-0.375674,0.182567,0.091642,0.034695,0.432865,-0.704443,0.313381,-0.602861,ee
-0.021705,0.338638,-0.264039,-0.224597,-0.406196,0.169555,0.081015,-0.024441,0.492962,-0.709373,0.255300,-0.587818,ee
0.032727,0.303023,-0.160236,-0.219174,-0.325342,0.131957,0.059738,-0.087497,0.384581,-0.728483,0.437779,-0.373359,ee
0.006459,0.290422,-0.219175,-0.216709,-0.312296,0.170496,0.090581,0.025941,0.369059,-0.682432,0.366973,-0.570653,ee
0.020409,0.294281,-0.235871,-0.174617,-0.381050,0.230299,0.026469,-0.012020,0.384850,-0.571006,0.343261,-0.589290,ee
-0.042538,0.270830,-0.191246,-0.320507,-0.348698,0.062154,-0.015353,0.097573,0.312759,-0.826821,0.450594,-0.357790,ee
-0.013393,0.322905,-0.149887,-0.213059,-0.272463,0.085636,-0.010534,0.075323,0.330046,-0.701155,0.513680,-0.532601,ee
-0.035570,0.286310,-0.276936,-0.125404,-0.304528,0.177482,0.037376,0.081156,0.347220,-0.678419,0.427709,-0.572103,ee
-0.021286,0.221409,-0.182670,-0.191575,-0.358690,0.057852,-0.067972,0.089648,0.290735,-0.845088,0.472110,-0.415959,ee
-0.013396,0.352042,-0.131841,-0.170460,-0.343481,0.125710,0.042100,0.102842,0.358046,-0.743292,0.439963,-0.558860,ee
-0.023511,0.299999,-0.224144,-0.171742,-0.288439,0.204584,0.022583,0.076380,0.283598,-0.670404,0.415522,-0.599810,ee
-0.050160,-0.058042,-0.171138,-0.195902,-0.215950,-0.180343,0.142857,0.004026,0.046809,-0.146260,0.573121,0.702496,eh
